rating,review_text,date,location,supplier_response,verified,company,domain,language,review_text_en,review_text_clean_en,review_text_clean_light,review_length,sentiment,has_negation
5.0,"Everything worked well, no interferences.",2024-06-18 09:07:19+00:00,DE,,0,thg-experten,de,en,"Everything worked well, no interferences.",everything worked well no interference,"everything worked well, no interferences.",5,-0.0258,True
4.0,"Process to place the order was very easy. Information during the period of processing was helpful to get an idea, what‘s happening in the background. The THG premium for 2024 will be applied to soon. Thanks a lot to all of the THG experts team.",2024-04-29 15:50:33+00:00,DE,,0,thg-experten,de,en,"Process to place the order was very easy. Information during the period of processing was helpful to get an idea, what‘s happening in the background. The THG premium for 2024 will be applied to soon. Thanks a lot to all of the THG experts team.",process place order wa easy information period processing wa helpful get idea happening background thg premium applied soon thanks lot thg expert team,"process to place the order was very easy. information during the period of processing was helpful to get an idea, what‘s happening in the background. the thg premium for 2024 will be applied to soon. thanks a lot to all of the thg experts team.",45,0.8357,False
5.0,"Provided very good information on the process and expectations. Finally, the payout was higher than expected and faster than the second company I hired to do a second job in parallel.",2024-04-05 21:34:18+00:00,DE,,0,thg-experten,de,en,"Provided very good information on the process and expectations. Finally, the payout was higher than expected and faster than the second company I hired to do a second job in parallel.",provided good information process expectation finally payout wa higher expected faster second company hired second job parallel,"provided very good information on the process and expectations. finally, the payout was higher than expected and faster than the second company i hired to do a second job in parallel.",31,0.4927,False
5.0,"All information on time,smooth transaction.",2024-04-05 17:44:06+00:00,DE,,0,thg-experten,de,en,"All information on time,smooth transaction.",information time smooth transaction,"all information on time,smooth transaction.",5,0.0,False
5.0,Fantastic automated service! Extremely reliable. Thank you and continue the awesome work.,2024-04-03 13:06:47+00:00,IN,,0,thg-experten,de,en,Fantastic automated service! Extremely reliable. Thank you and continue the awesome work.,fantastic automated service! extremely reliable thank continue awesome work,fantastic automated service! extremely reliable. thank you and continue the awesome work.,12,0.895,False
5.0,"good work with quick results, easy fill in",2024-04-03 08:09:58+00:00,DE,,0,thg-experten,de,en,"good work with quick results, easy fill in",good work quick result easy fill,"good work with quick results, easy fill in",8,0.7003,False
5.0,"Easy to aply, good information, at the end money was paid, absolutely relaiable.",2024-04-02 12:59:23+00:00,DE,,0,thg-experten,de,en,"Easy to aply, good information, at the end money was paid, absolutely relaiable.",easy aply good information end money wa paid absolutely relaiable,"easy to aply, good information, at the end money was paid, absolutely relaiable.",13,0.7003,False
5.0,"easy login, always up-to-date, reliable payment",2024-04-02 08:53:21+00:00,DE,,0,thg-experten,de,en,"easy login, always up-to-date, reliable payment",easy login always date reliable payment,"easy login, always up-to-date, reliable payment",6,0.4404,False
5.0,"Good explanation of the procedere, updates, but not too many,",2024-03-29 23:38:57+00:00,DE,,0,thg-experten,de,en,"Good explanation of the procedere, updates, but not too many,",good explanation procedere update not many,"good explanation of the procedere, updates, but not too many,",10,0.2382,True
5.0,Easy and simple experience,2024-03-29 17:39:04+00:00,DE,,0,thg-experten,de,en,Easy and simple experience,easy simple experience,easy and simple experience,4,0.4404,False
5.0,good price and transparent communication! To be recommended.,2024-03-29 16:36:11+00:00,DE,,0,thg-experten,de,en,good price and transparent communication! To be recommended.,good price transparent communication! recommended,good price and transparent communication! to be recommended.,8,0.6114,False
5.0,"Not complicated, it was amazing to receive financial support in order to drive a car that is better for the planet. Took as long as expected.",2024-03-03 13:56:37+00:00,DE,,0,thg-experten,de,en,"Not complicated, it was amazing to receive financial support in order to drive a car that is better for the planet. Took as long as expected.",not complicated wa amazing receive financial support order drive car better planet took long expected,"not complicated, it was amazing to receive financial support in order to drive a car that is better for the planet. took as long as expected.",26,0.8555,True
4.0,"After a long time, I received the THG bonus",2024-02-22 20:11:29+00:00,DE,,0,thg-experten,de,en,"After a long time, I received the THG bonus",long time received thg bonus,"after a long time, i received the thg bonus",9,0.5423,False
5.0,"Simply and easily upload the data and then just wait, everything was done and I had no effort. Money in the account, I will request the next bonuses again via THG.",2024-02-22 11:01:05+00:00,DE,,0,thg-experten,de,en,"Simply and easily upload the data and then just wait, everything was done and I had no effort. Money in the account, I will request the next bonuses again via THG.",simply easily upload data wait everything wa done no effort money account request next bonus via thg,"simply and easily upload the data and then just wait, everything was done and i had no effort. money in the account, i will request the next bonuses again via thg.",31,0.5859,True
5.0,"Everything went well, transparently with regular status reports. Comparatively high payout for the time. Long wait for certification from the Federal Environment Agency, but the provider can't do anything about it. Will stay.",2024-02-22 10:19:28+00:00,DE,,0,thg-experten,de,en,"Everything went well, transparently with regular status reports. Comparatively high payout for the time. Long wait for certification from the Federal Environment Agency, but the provider can't do anything about it. Will stay.",everything went well transparently regular status report comparatively high payout time long wait certification federal environment agency provider anything stay,"everything went well, transparently with regular status reports. comparatively high payout for the time. long wait for certification from the federal environment agency, but the provider can't do anything about it. will stay.",33,0.1406,False
